Timestamp,Ambient,LED Group 625:625,LED Group 940:940,LED Group 525:525,Skin Temperature,Acceleration X,Acceleration Y,Acceleration Z
23.02.2018 14:55:43.479,,,,,,0.0625,0.9765625,-0.828125
23.02.2018 14:55:43.499,,,,,,-0.1640625,0.58984375,-0.69140625
23.02.2018 14:55:43.519,,,,,,-0.01953125,0.65234375,-0.6875
23.02.2018 14:55:43.539,,,,,,-0.109375,0.5,-0.7578125
23.02.2018 14:55:43.559,,,,,,-0.04296875,0.48828125,-0.79296875
23.02.2018 14:55:43.973,-3449975,,,,,,,
23.02.2018 14:55:43.981,,-3381600,,,,,,
23.02.2018 14:55:43.988,,,-3376907,,,,,
23.02.2018 14:55:43.996,,,,-3355482,,,,
23.02.2018 14:55:44.003,-3479802,,,,,,,
23.02.2018 14:55:44.011,,-3417581,,,,,,
23.02.2018 14:55:44.018,,,-3426190,,,,,
23.02.2018 14:55:44.026,,,,-3418872,,,,
23.02.2018 14:55:44.033,-3551968,,,,,,,
23.02.2018 14:55:44.041,,-3473823,,,,,,
23.02.2018 14:55:44.048,,,-3465607,,,,,
23.02.2018 14:55:44.056,,,,-3440708,,,,
23.02.2018 14:55:44.063,-3560547,,,,,,,
23.02.2018 14:55:44.071,,-3479321,,,,,,
23.02.2018 14:55:44.078,,,-3473624,,,,,
23.02.2018 14:55:44.086,,,,-3450203,,,,
23.02.2018 14:55:44.093,-3570105,,,,,,,
23.02.2018 14:55:44.101,,-3489827,,,,,,
23.02.2018 14:55:44.108,,,-3485722,,,,,
23.02.2018 14:55:44.116,,,,-3460332,,,,
23.02.2018 14:55:44.123,-3579352,,,,,,,
23.02.2018 14:55:44.131,,-3499644,,,,,,
23.02.2018 14:55:44.138,,,-3496183,,,,,
23.02.2018 14:55:44.146,,,,-3476352,,,,
23.02.2018 14:55:44.153,-3602894,,,,,,,
23.02.2018 14:55:44.161,,-3535674,,,,,,
23.02.2018 14:55:44.168,,,-3547115,,,,,
23.02.2018 14:55:44.176,,,,-3547108,,,,
23.02.2018 14:55:44.183,-3709306,,,,,,,
23.02.2018 14:55:44.191,,-3703429,,,,,,
23.02.2018 14:55:44.198,,,-3732555,,,,,
23.02.2018 14:55:44.206,,,,-3730533,,,,
23.02.2018 14:55:43.579,,,,,,0.0859375,0.43359375,-0.984375
23.02.2018 14:55:43.599,,,,,,-0.1171875,0.30859375,-0.92578125
23.02.2018 14:55:43.619,,,,,,-0.05859375,0.32421875,-1.02734375
23.02.2018 14:55:43.639,,,,,,-0.08984375,0.04296875,-0.33203125
23.02.2018 14:55:43.659,,,,,,0.01171875,-0.26953125,0.12890625
23.02.2018 14:55:43.679,,,,,,-0.05078125,-0.296875,-1.9921875
23.02.2018 14:55:44.213,-3858470,,,,,,,
23.02.2018 14:55:44.221,,-3784316,,,,,,
23.02.2018 14:55:44.228,,,-3775067,,,,,
23.02.2018 14:55:44.236,,,,-3746264,,,,
23.02.2018 14:55:44.243,-3848323,,,,,,,
23.02.2018 14:55:44.251,,-3737422,,,,,,
23.02.2018 14:55:44.258,,,-3710007,,,,,
23.02.2018 14:55:44.266,,,,-3675437,,,,
23.02.2018 14:55:44.273,-3796083,,,,,,,
23.02.2018 14:55:44.281,,-3708454,,,,,,
23.02.2018 14:55:44.288,,,-3716061,,,,,
23.02.2018 14:55:44.296,,,,-3715752,,,,
23.02.2018 14:55:44.303,-3859242,,,,,,,
23.02.2018 14:55:44.311,,-3780329,,,,,,
23.02.2018 14:55:44.318,,,-3779671,,,,,
23.02.2018 14:55:44.326,,,,-3758909,,,,
23.02.2018 14:55:44.333,-3878342,,,,,,,
23.02.2018 14:55:44.341,,-3771665,,,,,,
23.02.2018 14:55:44.348,,,-3747625,,,,,
23.02.2018 14:55:44.356,,,,-3706824,,,,
23.02.2018 14:55:44.363,-3810606,,,,,,,
23.02.2018 14:55:44.371,,-3700573,,,,,,
23.02.2018 14:55:44.378,,,-3681516,,,,,
23.02.2018 14:55:44.386,,,,-3654715,,,,
23.02.2018 14:55:44.393,-3776602,,,,,,,
23.02.2018 14:55:44.401,,-3698799,,,,,,
23.02.2018 14:55:44.408,,,-3696493,,,,,
23.02.2018 14:55:44.416,,,,-3674264,,,,
23.02.2018 14:55:44.423,-3789798,,,,,,,
23.02.2018 14:55:44.431,,-3692214,,,,,,
23.02.2018 14:55:44.439,,,-3668716,,,,,
23.02.2018 14:55:44.446,,,,-3627951,,,,
23.02.2018 14:55:43.699,,,,,,0.05859375,0.5078125,-1.37109375
23.02.2018 14:55:43.719,,,,,,0.0625,-0.4453125,-0.23828125
23.02.2018 14:55:43.739,,,,,,0.06640625,0.30078125,-1.19921875
23.02.2018 14:55:43.759,,,,,,0.03515625,-0.3515625,-0.78515625
23.02.2018 14:55:43.779,,,,,,0.046875,0.01953125,-1.3046875
23.02.2018 14:55:43.799,,,,,,0.0859375,0.16015625,-1.28515625
23.02.2018 14:55:44.454,-3729172,,,,,,,
23.02.2018 14:55:44.461,,-3631474,,,,,,
23.02.2018 14:55:44.469,,,-3619317,,,,,
23.02.2018 14:55:44.476,,,,-3599381,,,,
23.02.2018 14:55:44.484,-3726384,,,,,,,
23.02.2018 14:55:44.491,,-3651084,,,,,,
23.02.2018 14:55:44.499,,,-3654932,,,,,
23.02.2018 14:55:44.506,,,,-3642091,,,,
23.02.2018 14:55:44.514,-3766898,,,,,,,
23.02.2018 14:55:44.521,,-3669672,,,,,,
23.02.2018 14:55:44.529,,,-3654802,,,,,
23.02.2018 14:55:44.536,,,,-3621152,,,,
23.02.2018 14:55:44.544,-3728373,,,,,,,
23.02.2018 14:55:44.551,,-3629087,,,,,,
23.02.2018 14:55:44.559,,,-3617056,,,,,
23.02.2018 14:55:44.566,,,,-3597197,,,,
23.02.2018 14:55:44.574,-3721657,,,,,,,
23.02.2018 14:55:44.581,,-3644459,,,,,,
23.02.2018 14:55:44.589,,,-3647177,,,,,
23.02.2018 14:55:44.596,,,,-3634017,,,,
23.02.2018 14:55:44.604,-3756586,,,,,,,
23.02.2018 14:55:44.611,,-3666851,,,,,,
23.02.2018 14:55:44.619,,,-3653181,,,,,
23.02.2018 14:55:44.626,,,,-3622769,,,,
23.02.2018 14:55:44.634,-3731984,,,,,,,
23.02.2018 14:55:44.641,,-3636604,,,,,,
23.02.2018 14:55:44.649,,,-3625767,,,,,
23.02.2018 14:55:44.656,,,,-3607152,,,,
23.02.2018 14:55:44.664,-3733867,,,,,,,
23.02.2018 14:55:44.671,,-3647878,,,,,,
23.02.2018 14:55:44.679,,,-3650052,,,,,
23.02.2018 14:55:44.686,,,,-3637008,,,,
23.02.2018 14:55:43.819,,,,,,0.0078125,-0.30859375,-0.62890625
23.02.2018 14:55:43.839,,,,,,0.0390625,0.20703125,-1.15625
23.02.2018 14:55:43.859,,,,,,0.0078125,-0.3125,-0.58203125
23.02.2018 14:55:43.879,,,,,,0.00390625,0.1640625,-1.19921875
23.02.2018 14:55:43.899,,,,,,0.02734375,-0.203125,-0.875
23.02.2018 14:55:43.919,,,,,,0.0,0.02734375,-1.10546875
23.02.2018 14:55:44.694,-3767952,,,,,,,
23.02.2018 14:55:44.701,,-3659147,,,,,,
23.02.2018 14:55:44.709,,,-3650176,,,,,
23.02.2018 14:55:44.716,,,,-3625578,,,,
23.02.2018 14:55:44.724,-3753953,,,,,,,
23.02.2018 14:55:44.731,,-3626878,,,,,,
23.02.2018 14:55:44.739,,,-3624551,,,,,
23.02.2018 14:55:44.746,,,,-3611397,,,,
23.02.2018 14:55:44.754,-3763527,,,,,,,
23.02.2018 14:55:44.761,,-3626805,,,,,,
23.02.2018 14:55:44.769,,,-3639001,,,,,
23.02.2018 14:55:44.776,,,,-3632487,,,,
23.02.2018 14:55:44.784,-3787349,,,,,,,
23.02.2018 14:55:44.791,,-3630866,,,,,,
23.02.2018 14:55:44.799,,,-3634119,,,,,
23.02.2018 14:55:44.806,,,,-3617182,,,,
23.02.2018 14:55:44.814,-3768468,,,,,,,
23.02.2018 14:55:44.821,,-3607161,,,,,,
23.02.2018 14:55:44.829,,,-3615813,,,,,
23.02.2018 14:55:44.836,,,,-3608761,,,,
23.02.2018 14:55:44.844,-3773776,,,,,,,
23.02.2018 14:55:44.851,,-3616980,,,,,,
23.02.2018 14:55:44.859,,,-3631216,,,,,
23.02.2018 14:55:44.866,,,,-3623942,,,,
23.02.2018 14:55:44.874,-3783432,,,,,,,
23.02.2018 14:55:44.881,,-3620882,,,,,,
23.02.2018 14:55:44.889,,,-3626521,,,,,
23.02.2018 14:55:44.896,,,,-3612208,,,,
23.02.2018 14:55:44.904,-3767437,,,,,,,
23.02.2018 14:55:44.911,,-3603861,,,,,,
23.02.2018 14:55:44.919,,,-3613401,,,,,
23.02.2018 14:55:44.926,,,,-3607191,,,,
23.02.2018 14:55:43.939,,,,,,0.0234375,-0.05859375,-1.0390625
23.02.2018 14:55:43.959,,,,,,0.01171875,-0.08203125,-1.0
23.02.2018 14:55:43.979,,,,,,0.0234375,0.00390625,-1.08984375
23.02.2018 14:55:43.999,,,,,,0.015625,-0.14453125,-0.91796875
23.02.2018 14:55:44.019,,,,,,0.03125,0.046875,-1.11328125
23.02.2018 14:55:44.039,,,,,,0.015625,-0.15234375,-0.8984375
23.02.2018 14:55:44.934,-3775314,,,,,,,
23.02.2018 14:55:44.941,,-3607545,,,,,,
23.02.2018 14:55:44.949,,,-3621574,,,,,
23.02.2018 14:55:44.956,,,,-3615166,,,,
23.02.2018 14:55:44.964,-3782789,,,,,,,
23.02.2018 14:55:44.971,,-3599212,,,,,,
23.02.2018 14:55:44.979,,,-3608689,,,,,
23.02.2018 14:55:44.987,,,,-3598912,,,,
23.02.2018 14:55:44.994,-3774261,,,,,,,
23.02.2018 14:55:45.002,,-3575699,,,,,,
23.02.2018 14:55:45.009,,,-3592749,,,,,
23.02.2018 14:55:45.017,,,,-3592616,,,,
23.02.2018 14:55:45.024,-3788079,,,,,,,
23.02.2018 14:55:45.032,,-3569276,,,,,,
23.02.2018 14:55:45.039,,,-3593768,,,,,
23.02.2018 14:55:45.047,,,,-3597741,,,,
23.02.2018 14:55:45.054,-3796817,,,,,,,
23.02.2018 14:55:45.062,,-3557854,,,,,,
23.02.2018 14:55:45.069,,,-3582856,,,,,
23.02.2018 14:55:45.077,,,,-3586160,,,,
23.02.2018 14:55:45.084,-3792196,,,,,,,
23.02.2018 14:55:45.092,,-3545293,,,,,,
23.02.2018 14:55:45.099,,,-3575219,,,,,
