Timestamp,Ambient,LED Group 625:625,LED Group 940:940,LED Group 525:525,Skin Temperature,Acceleration X,Acceleration Y,Acceleration Z
02.03.2018 14:13:43.605,,,,,,0.29296875,0.14453125,-0.70703125
02.03.2018 14:13:44.060,5490519,,,,,,,
02.03.2018 14:13:44.067,,5490952,,,,,,
02.03.2018 14:13:44.075,,,5490501,,,,,
02.03.2018 14:13:44.082,,,,5490776,,,,
02.03.2018 14:13:44.090,5490579,,,,,,,
02.03.2018 14:13:44.097,,5490658,,,,,,
02.03.2018 14:13:44.105,,,5491494,,,,,
02.03.2018 14:13:44.112,,,,5491108,,,,
02.03.2018 14:13:44.120,5490296,,,,,,,
02.03.2018 14:13:44.128,,5491388,,,,,,
02.03.2018 14:13:44.135,,,5490383,,,,,
02.03.2018 14:13:44.143,,,,5491225,,,,
02.03.2018 14:13:44.150,5491090,,,,,,,
02.03.2018 14:13:44.158,,5491084,,,,,,
02.03.2018 14:13:44.165,,,5490958,,,,,
02.03.2018 14:13:44.173,,,,5490521,,,,
02.03.2018 14:13:44.180,5490640,,,,,,,
02.03.2018 14:13:44.188,,5490285,,,,,,
02.03.2018 14:13:44.195,,,5491282,,,,,
02.03.2018 14:13:44.203,,,,5490343,,,,
02.03.2018 14:13:44.210,5490588,,,,,,,
02.03.2018 14:13:44.218,,5491334,,,,,,
02.03.2018 14:13:44.225,,,5491007,,,,,
02.03.2018 14:13:44.233,,,,5491202,,,,
02.03.2018 14:13:44.240,5490931,,,,,,,
02.03.2018 14:13:44.248,,5490869,,,,,,
02.03.2018 14:13:44.255,,,5490451,,,,,
02.03.2018 14:13:44.263,,,,5491069,,,,
02.03.2018 14:13:44.270,5491071,,,,,,,
02.03.2018 14:13:44.278,,5490713,,,,,,
02.03.2018 14:13:44.285,,,5491398,,,,,
02.03.2018 14:13:44.293,,,,5490806,,,,
02.03.2018 14:13:43.625,,,,,,0.84765625,-0.12109375,-0.11328125
02.03.2018 14:13:43.645,,,,,,0.5234375,-0.17578125,-0.75
02.03.2018 14:13:43.665,,,,,,0.22265625,-0.44140625,-0.046875
02.03.2018 14:13:43.685,,,,,,0.53125,-0.16015625,-0.84375
02.03.2018 14:13:43.705,,,,,,1.5546875,-0.328125,-0.32421875
02.03.2018 14:13:43.725,,,,,,1.453125,-0.72265625,-1.0234375
02.03.2018 14:13:44.300,5490323,,,,,,,
02.03.2018 14:13:44.308,,5491304,,,,,,
02.03.2018 14:13:44.315,,,5490144,,,,,
02.03.2018 14:13:44.323,,,,5489985,,,,
02.03.2018 14:13:44.330,5491337,,,,,,,
02.03.2018 14:13:44.338,,5491481,,,,,,
02.03.2018 14:13:44.345,,,5491724,,,,,
02.03.2018 14:13:44.353,,,,5490887,,,,
02.03.2018 14:13:44.360,5490710,,,,,,,
02.03.2018 14:13:44.368,,5491136,,,,,,
02.03.2018 14:13:44.375,,,5490465,,,,,
02.03.2018 14:13:44.383,,,,5490217,,,,
02.03.2018 14:13:44.390,5492019,,,,,,,
02.03.2018 14:13:44.398,,5489982,,,,,,
02.03.2018 14:13:44.405,,,5490826,,,,,
02.03.2018 14:13:44.413,,,,5491113,,,,
02.03.2018 14:13:44.420,5491011,,,,,,,
02.03.2018 14:13:44.428,,5490888,,,,,,
02.03.2018 14:13:44.435,,,5490804,,,,,
02.03.2018 14:13:44.443,,,,5490971,,,,
02.03.2018 14:13:44.450,5490248,,,,,,,
02.03.2018 14:13:44.458,,5491438,,,,,,
02.03.2018 14:13:44.465,,,5491120,,,,,
02.03.2018 14:13:44.473,,,,5491403,,,,
02.03.2018 14:13:44.480,5490394,,,,,,,
02.03.2018 14:13:44.488,,5490803,,,,,,
02.03.2018 14:13:44.495,,,5490706,,,,,
02.03.2018 14:13:44.503,,,,5490151,,,,
02.03.2018 14:13:44.510,5491112,,,,,,,
02.03.2018 14:13:44.518,,5490924,,,,,,
02.03.2018 14:13:44.525,,,5491108,,,,,
02.03.2018 14:13:44.533,,,,5490244,,,,
02.03.2018 14:13:43.745,,,,,,0.98046875,-0.42578125,-0.3515625
02.03.2018 14:13:43.765,,,,,,0.5546875,-0.34375,-0.55859375
02.03.2018 14:13:43.785,,,,,,0.58203125,0.14453125,-1.09375
02.03.2018 14:13:43.805,,,,,,-0.296875,1.42578125,-1.35546875
02.03.2018 14:13:43.825,,,,,,0.47265625,0.37890625,-1.109375
02.03.2018 14:13:43.845,,,,,,-0.56640625,-0.2265625,-1.05078125
02.03.2018 14:13:44.540,5491309,,,,,,,
02.03.2018 14:13:44.548,,5491604,,,,,,
02.03.2018 14:13:44.555,,,5490777,,,,,
02.03.2018 14:13:44.563,,,,5491044,,,,
